日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240430,4956,コニシ,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4957,ヤスハラケミカル,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4958,長谷川香料,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4960,ケミプロ化成,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4966,上村工業,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4967,小林製薬,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4968,荒川化学工業,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4970,東洋合成工業,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4971,メック,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4972,綜研化学,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4973,日本高純度化学,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4974,タカラバイオ,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4975,ＪＣＵ,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4976,東洋ドライルーブ,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4977,新田ゼラチン,スタンダード（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4978,リプロセル,グロース（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4979,ＯＡＴアグリオ,スタンダード（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4980,デクセリアルズ,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240430,4985,アース製薬,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4990,昭和化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,4992,北興化学工業,スタンダード（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4994,大成ラミック,スタンダード（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4996,クミアイ化学工業,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240430,4997,日本農薬,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,4998,フマキラー,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240430,5009,富士興産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240430,5010,日本精蝋,スタンダード（内国株式）,3300,石油・石炭製品,2,エネルギー資源,-,-
20240430,5011,ニチレキ,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
20240430,5013,ユシロ化学工業,スタンダード（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
20240430,5015,ビーピー・カストロール,スタンダード（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
20240430,5017,富士石油,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
20240430,5018,ＭＯＲＥＳＣＯ,スタンダード（内国株式）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
20240430,5019,出光興産,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,4,TOPIX Mid400
20240430,5020,ＥＮＥＯＳホールディングス,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,2,TOPIX Large70
20240430,5021,コスモエネルギーホールディングス,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源,4,TOPIX Mid400
20240430,5022,レボインターナショナル,PRO Market,3300,石油・石炭製品,2,エネルギー資源,-,-
20240430,5025,マーキュリーリアルテックイノベーター,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5026,トリプルアイズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5028,セカンドサイトアナリティカ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5029,サークレイス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5031,モイ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5032,ＡＮＹＣＯＬＯＲ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240430,5033,ヌーラボ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5034,ｕｎｅｒｒｙ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5035,ＨＯＵＳＥＩ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5036,日本ビジネスシステムズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5037,フィットワークス,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5038,ｅＷｅＬＬ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5070,ドラフト,グロース（内国株式）,2050,建設業,3,建設・資材,-,-
20240430,5071,ヴィス,スタンダード（内国株式）,2050,建設業,3,建設・資材,-,-
20240430,5072,アートフォースジャパン,PRO Market,2050,建設業,3,建設・資材,-,-
20240430,5074,テスホールディングス,プライム（内国株式）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20240430,5076,インフロニア・ホールディングス,プライム（内国株式）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20240430,5077,ハンズ,PRO Market,2050,建設業,3,建設・資材,-,-
20240430,5078,セレコーポレーション,スタンダード（内国株式）,2050,建設業,3,建設・資材,-,-
20240430,5079,ノバック,スタンダード（内国株式）,2050,建設業,3,建設・資材,-,-
20240430,5101,横浜ゴム,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,4,TOPIX Mid400
20240430,5103,昭和ホールディングス,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240430,5105,ＴＯＹＯ　ＴＩＲＥ,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,4,TOPIX Mid400
20240430,5108,ブリヂストン,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,2,TOPIX Large70
20240430,5110,住友ゴム工業,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,4,TOPIX Mid400
20240430,5121,藤倉コンポジット,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240430,5122,オカモト,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240430,5125,ファインズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5126,ポーターズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5127,グッピーズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5129,ＦＩＸＥＲ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5130,ヒロホールディングス,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5131,リンカーズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5132,ｐｌｕｓｚｅｒｏ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5133,テリロジーホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5134,ＰＯＰＥＲ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5135,ＡＩＲ－Ｕ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5136,ｔｒｉｐｌａ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5137,スマートドライブ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5138,Ｒｅｂａｓｅ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5139,オープンワーク,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240430,5142,アキレス,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240430,5161,西川ゴム工業,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240430,5162,朝日ラバー,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240430,5184,ニチリン,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240430,5185,フコク,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240430,5186,ニッタ,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240430,5187,クリエートメディック,スタンダード（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
20240430,5189,櫻護謨,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240430,5191,住友理工,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240430,5192,三ツ星ベルト,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,6,TOPIX Small 1
20240430,5194,相模ゴム工業,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240430,5195,バンドー化学,プライム（内国株式）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
20240430,5199,不二ラテックス,スタンダード（内国株式）,3350,ゴム製品,6,自動車・輸送機,-,-
20240430,5201,ＡＧＣ,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
20240430,5202,日本板硝子,プライム（内国株式）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
20240430,5204,石塚硝子,スタンダード（内国株式）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
20240430,5208,有沢製作所,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
